SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03"," ","53.7","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01"," ","50.5","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11"," ","50.6","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12"," ","51.9","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13"," ","52.5","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14"," ","52.8","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02"," ","50.7","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15"," ","52.1","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04"," ","52.4","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03"," ","51.7","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06"," ","50.3","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05"," ","50.8","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08"," ","51.2","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07"," ","50.9","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09"," ","50","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.09","-0.1"," ","51.2","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09"," ","13500","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08"," ","13600","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06"," ","13600","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07"," ","13900","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.09","-0.1"," ","13500","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05"," ","13600","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03"," ","13800","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04"," ","13600","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15"," ","14900","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14"," ","14500","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13"," ","14700","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02"," ","14100","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12"," ","13200","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11"," ","13300","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01"," ","13600","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03"," ","15100","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01"," ","4190","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11"," ","922","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12"," ","934","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03"," ","1750","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02"," ","2290","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13"," ","922","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14"," ","909","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15"," ","1140","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04"," ","1270","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03"," ","1210","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05"," ","1200","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06"," ","1080","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.09","-0.1"," ","1270","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08"," ","996","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07"," ","980","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09"," ","1170","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09"," ","0.097","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08"," ","0.099","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06"," ","0.098","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07"," ","0.1","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.09","-0.1"," ","0.098","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05"," ","0.091","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04"," ","0.093","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15"," ","0.069","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03"," ","0.091","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02"," ","0.091","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14"," ","0.077","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13"," ","0.077","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12"," ","0.091","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11"," ","0.098","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01"," ","0.087","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03"," ","0.092","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03","<","1.31","1.31","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.09","-0.1","<","1.6","1.6","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11","<","1.49","1.49","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12","<","1.67","1.67","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13","<","1.69","1.69","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14","<","1.5","1.5","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15","<","1.69","1.69","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01","<","3.01","3.01","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02","<","1.82","1.82","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03","<","1.78","1.78","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04","<","1.74","1.74","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05","<","1.85","1.85","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06","<","1.68","1.68","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07","<","1.64","1.64","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08","<","1.55","1.55","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09","<","1.65","1.65","","6091","NG/G","MIREX","MIREX","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.09","-0.1","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03"," ","12","2.63","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.09","-0.1"," ","14.3","3.21","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11"," ","14.1","2.99","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12"," ","15.3","3.35","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13"," ","14.6","3.37","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14"," ","14.3","3","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15"," ","15.2","3.37","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01"," ","18.5","6.01","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02"," ","14","3.64","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03"," ","12.8","3.56","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04"," ","13.7","3.48","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05"," ","14.2","3.7","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06"," ","13.2","3.35","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07"," ","13.1","3.28","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08"," ","13.5","3.1","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09"," ","14.9","3.3","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.09","-0.1"," ","81.4","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09"," ","82.9","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07"," ","83.1","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08"," ","82.1","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06"," ","80","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05"," ","76.5","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03"," ","83.9","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04"," ","83.6","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15"," ","61.3","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14"," ","72.5","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02"," ","73.9","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03"," ","84.4","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13"," ","73.6","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12"," ","83","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11"," ","81.1","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01"," ","77.3","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IH0510","2017-09-12 12:00","S.SURFACE","0","-0.03","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.1","-0.11","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.11","-0.12","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.12","-0.13","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.01","-0.02","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.14","-0.15","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.13","-0.14","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.07","-0.08","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.08","-0.09","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
